date,open,high,low,close,volume,oi
2022-06-10 09:15:00+05:30,67.2,67.9,61.6,62.35,18550,3185400
2022-06-10 09:16:00+05:30,62.45,64.0,62.0,63.55,20400,3185400
2022-06-10 09:17:00+05:30,63.45,65.45,63.0,65.45,48400,3190350
2022-06-10 09:18:00+05:30,65.35,66.8,64.5,64.65,14550,3190350
2022-06-10 09:19:00+05:30,64.65,64.65,62.3,62.95,8250,3190350
2022-06-10 09:20:00+05:30,63.1,63.45,62.2,62.4,13700,3205350
2022-06-10 09:21:00+05:30,62.25,62.25,60.15,60.75,7500,3205350
2022-06-10 09:22:00+05:30,60.75,61.0,60.0,60.85,6650,3205350
2022-06-10 09:23:00+05:30,61.0,61.85,60.7,60.9,12050,3206650
2022-06-10 09:24:00+05:30,60.9,61.8,60.9,61.3,4600,3206650
2022-06-10 09:25:00+05:30,61.5,63.8,61.25,63.6,13150,3206650
2022-06-10 09:26:00+05:30,63.55,64.65,63.0,63.35,16350,3207100
2022-06-10 09:27:00+05:30,63.35,64.8,63.1,64.8,17200,3207100
2022-06-10 09:28:00+05:30,64.65,64.8,63.05,63.45,8100,3207100
2022-06-10 09:29:00+05:30,63.45,67.95,63.45,67.0,23500,3219250
2022-06-10 09:30:00+05:30,67.2,68.2,66.5,66.95,17050,3219250
2022-06-10 09:31:00+05:30,67.2,67.5,66.25,66.25,5750,3219250
2022-06-10 09:32:00+05:30,66.25,66.25,64.55,66.0,17750,3211700
2022-06-10 09:33:00+05:30,66.0,66.0,64.35,65.0,6100,3211700
2022-06-10 09:34:00+05:30,65.35,66.5,65.15,66.0,5350,3211700
2022-06-10 09:35:00+05:30,66.0,66.5,64.6,65.95,10150,3209450
2022-06-10 09:36:00+05:30,66.2,66.2,65.2,65.85,5500,3209450
2022-06-10 09:37:00+05:30,65.75,67.0,65.75,67.0,13550,3209450
2022-06-10 09:38:00+05:30,67.0,67.35,65.7,66.4,9000,3199550
2022-06-10 09:39:00+05:30,66.35,66.85,65.1,65.1,2800,3199550
2022-06-10 09:40:00+05:30,65.1,66.35,65.1,65.25,2850,3199550
2022-06-10 09:41:00+05:30,65.25,65.25,63.35,64.05,2900,3201350
2022-06-10 09:42:00+05:30,64.05,65.25,63.8,65.25,4650,3201350
2022-06-10 09:43:00+05:30,65.25,65.8,65.1,65.65,1400,3201350
2022-06-10 09:44:00+05:30,65.35,65.4,64.15,64.5,1600,3200550
2022-06-10 09:45:00+05:30,64.5,65.85,64.5,65.8,5650,3200550
2022-06-10 09:46:00+05:30,65.75,65.95,65.6,65.8,1300,3200550
2022-06-10 09:47:00+05:30,65.8,66.7,65.8,66.6,6000,3199950
2022-06-10 09:48:00+05:30,66.45,66.7,64.3,64.3,2100,3199950
2022-06-10 09:49:00+05:30,64.3,64.3,63.3,63.8,7500,3199950
2022-06-10 09:50:00+05:30,63.8,64.2,63.0,64.0,6250,3203000
2022-06-10 09:51:00+05:30,64.3,65.15,63.4,63.45,4150,3203000
2022-06-10 09:52:00+05:30,63.45,63.45,61.8,62.05,6650,3203000
2022-06-10 09:53:00+05:30,62.05,62.7,62.05,62.5,3000,3199650
2022-06-10 09:54:00+05:30,62.5,64.05,62.2,64.0,11400,3199650
2022-06-10 09:55:00+05:30,64.0,64.75,63.55,64.75,1000,3199650
2022-06-10 09:56:00+05:30,65.0,65.95,64.75,65.8,6200,3198050
2022-06-10 09:57:00+05:30,65.95,66.1,65.45,66.1,5250,3198050
2022-06-10 09:58:00+05:30,66.1,66.95,66.1,66.9,4250,3198050
2022-06-10 09:59:00+05:30,66.9,66.9,65.25,65.45,2350,3195400
2022-06-10 10:00:00+05:30,65.45,67.05,65.45,66.65,4700,3195400
2022-06-10 10:01:00+05:30,66.65,67.35,66.65,67.3,3950,3195400
2022-06-10 10:02:00+05:30,67.3,67.45,66.55,67.25,1850,3192700
2022-06-10 10:03:00+05:30,67.2,67.4,65.65,65.9,2500,3192700
2022-06-10 10:04:00+05:30,65.6,66.7,65.4,65.8,2200,3192700
2022-06-10 10:05:00+05:30,65.8,66.9,65.8,66.9,2200,3191850
2022-06-10 10:06:00+05:30,67.0,69.4,66.8,69.4,20500,3191850
2022-06-10 10:07:00+05:30,69.15,69.5,68.1,69.0,9350,3191850
2022-06-10 10:08:00+05:30,69.0,69.5,68.2,68.2,4500,3182500
2022-06-10 10:09:00+05:30,68.2,69.0,68.1,68.95,6300,3182500
2022-06-10 10:10:00+05:30,68.95,69.55,68.25,68.25,10500,3182500
2022-06-10 10:11:00+05:30,68.25,68.45,67.05,67.5,8700,3179900
2022-06-10 10:12:00+05:30,67.5,68.35,67.5,68.25,4400,3179900
2022-06-10 10:13:00+05:30,68.25,68.5,67.8,67.8,5500,3179900
2022-06-10 10:14:00+05:30,67.6,68.15,67.25,67.5,9600,3184650
2022-06-10 10:15:00+05:30,67.6,68.05,66.1,66.5,4800,3184650
2022-06-10 10:16:00+05:30,66.65,66.8,66.15,66.5,12300,3184650
2022-06-10 10:17:00+05:30,66.5,67.5,66.5,67.1,11700,3195500
2022-06-10 10:18:00+05:30,67.1,67.4,66.0,66.0,2150,3195500
2022-06-10 10:19:00+05:30,66.0,66.0,65.25,65.55,3500,3195500
2022-06-10 10:20:00+05:30,65.45,65.55,64.25,64.5,3600,3198700
2022-06-10 10:21:00+05:30,64.5,65.25,63.35,64.25,7150,3198700
2022-06-10 10:22:00+05:30,64.25,65.65,64.25,65.6,1800,3198700
2022-06-10 10:23:00+05:30,65.6,66.6,65.6,66.2,5850,3202750
2022-06-10 10:24:00+05:30,66.2,66.5,66.0,66.0,4300,3202750
2022-06-10 10:25:00+05:30,65.9,66.05,65.4,65.4,2650,3202750
